Real,Prevista,Programada,Date,Time
29.158,29.403,29.425,2024-03-18,09:55:00
29.269,29.235,29.445,2024-03-18,10:00:00
28.970,29.065,29.445,2024-03-18,10:05:00
29.058,28.960,29.445,2024-03-18,10:10:00
28.820,28.919,28.815,2024-03-18,10:15:00
28.768,28.902,28.815,2024-03-18,10:20:00
28.617,28.864,28.815,2024-03-18,10:25:00
28.760,28.806,28.798,2024-03-18,10:30:00
28.598,28.743,28.798,2024-03-18,10:35:00
28.666,28.692,28.798,2024-03-18,10:40:00
28.627,28.652,28.539,2024-03-18,10:45:00
28.528,28.608,28.539,2024-03-18,10:50:00
28.747,28.542,28.539,2024-03-18,10:55:00
28.563,28.455,28.372,2024-03-18,11:00:00
28.502,28.371,28.372,2024-03-18,11:05:00
28.077,28.312,28.372,2024-03-18,11:10:00
28.248,28.279,28.300,2024-03-18,11:15:00
28.253,28.257,28.300,2024-03-18,11:20:00
28.040,28.228,28.300,2024-03-18,11:25:00
27.924,28.194,28.355,2024-03-18,11:30:00
28.153,28.164,28.355,2024-03-18,11:35:00
28.292,28.146,28.355,2024-03-18,11:40:00
28.152,28.141,28.093,2024-03-18,11:45:00
28.272,28.128,28.093,2024-03-18,11:50:00
28.177,28.088,28.093,2024-03-18,11:55:00
28.168,28.019,28.262,2024-03-18,12:00:00
28.328,27.957,28.262,2024-03-18,12:05:00
28.334,27.933,28.262,2024-03-18,12:10:00
28.301,27.948,28.242,2024-03-18,12:15:00
28.259,27.980,28.242,2024-03-18,12:20:00
28.151,28.006,28.242,2024-03-18,12:25:00
28.059,28.027,28.192,2024-03-18,12:30:00
28.098,28.043,28.192,2024-03-18,12:35:00
28.306,28.054,28.192,2024-03-18,12:40:00
28.306,28.062,28.117,2024-03-18,12:45:00
28.381,28.080,28.117,2024-03-18,12:50:00
28.319,28.121,28.117,2024-03-18,12:55:00
28.214,28.185,28.236,2024-03-18,13:00:00
28.390,28.246,28.236,2024-03-18,13:05:00
28.572,28.277,28.236,2024-03-18,13:10:00
28.329,28.278,28.440,2024-03-18,13:15:00
28.426,28.268,28.440,2024-03-18,13:20:00
28.461,28.266,28.440,2024-03-18,13:25:00
28.475,28.272,28.231,2024-03-18,13:30:00
28.426,28.273,28.231,2024-03-18,13:35:00
28.329,28.255,28.231,2024-03-18,13:40:00
28.191,28.218,28.366,2024-03-18,13:45:00
28.386,28.197,28.366,2024-03-18,13:50:00
28.423,28.228,28.366,2024-03-18,13:55:00
28.291,28.310,28.485,2024-03-18,14:00:00
28.348,28.389,28.485,2024-03-18,14:05:00
28.690,28.412,28.485,2024-03-18,14:10:00
28.571,28.378,28.575,2024-03-18,14:15:00
28.665,28.322,28.575,2024-03-18,14:20:00
28.680,28.276,28.575,2024-03-18,14:25:00
28.458,28.240,28.265,2024-03-18,14:30:00
28.251,28.215,28.265,2024-03-18,14:35:00
28.169,28.198,28.265,2024-03-18,14:40:00
28.073,28.192,28.032,2024-03-18,14:45:00
27.961,28.166,28.032,2024-03-18,14:50:00
27.986,28.091,28.032,2024-03-18,14:55:00
28.008,27.969,28.071,2024-03-18,15:00:00
28.049,27.849,28.071,2024-03-18,15:05:00
28.086,27.782,28.071,2024-03-18,15:10:00
28.042,27.768,27.914,2024-03-18,15:15:00
27.960,27.775,27.914,2024-03-18,15:20:00
27.871,27.772,27.914,2024-03-18,15:25:00
27.855,27.758,27.933,2024-03-18,15:30:00
28.031,27.742,27.933,2024-03-18,15:35:00
27.891,27.733,27.933,2024-03-18,15:40:00
27.852,27.730,27.934,2024-03-18,15:45:00
27.874,27.734,27.934,2024-03-18,15:50:00
27.751,27.744,27.934,2024-03-18,15:55:00
27.721,27.760,27.704,2024-03-18,16:00:00
27.775,27.783,27.704,2024-03-18,16:05:00
27.878,27.813,27.704,2024-03-18,16:10:00
27.605,27.850,27.694,2024-03-18,16:15:00
27.703,27.894,27.694,2024-03-18,16:20:00
27.675,27.944,27.694,2024-03-18,16:25:00
27.818,28.000,28.007,2024-03-18,16:30:00
27.995,28.058,28.007,2024-03-18,16:35:00
28.137,28.111,28.007,2024-03-18,16:40:00
27.890,28.159,28.004,2024-03-18,16:45:00
28.038,28.220,28.004,2024-03-18,16:50:00
27.985,28.309,28.004,2024-03-18,16:55:00
28.139,28.428,28.418,2024-03-18,17:00:00
28.494,28.543,28.418,2024-03-18,17:05:00
28.418,28.623,28.418,2024-03-18,17:10:00
28.199,28.668,28.428,2024-03-18,17:15:00
28.221,28.696,28.428,2024-03-18,17:20:00
28.580,28.728,28.428,2024-03-18,17:25:00
28.529,28.765,28.928,2024-03-18,17:30:00
28.694,28.818,28.928,2024-03-18,17:35:00
28.904,28.902,28.928,2024-03-18,17:40:00
28.938,29.015,29.028,2024-03-18,17:45:00
29.113,29.096,29.028,2024-03-18,17:50:00
28.979,29.080,29.028,2024-03-18,17:55:00
29.086,28.969,29.035,2024-03-18,18:00:00
28.975,28.872,29.035,2024-03-18,18:05:00
28.922,28.901,29.035,2024-03-18,18:10:00
28.981,29.057,29.103,2024-03-18,18:15:00
29.091,29.265,29.103,2024-03-18,18:20:00
29.161,29.451,29.103,2024-03-18,18:25:00
29.238,29.615,29.446,2024-03-18,18:30:00
29.547,29.773,29.446,2024-03-18,18:35:00
29.768,29.940,29.446,2024-03-18,18:40:00
29.743,30.116,30.103,2024-03-18,18:45:00
30.034,30.305,30.103,2024-03-18,18:50:00
30.318,30.512,30.103,2024-03-18,18:55:00
30.532,30.736,30.657,2024-03-18,19:00:00
30.584,30.959,30.657,2024-03-18,19:05:00
30.537,31.163,30.657,2024-03-18,19:10:00
30.681,31.348,31.384,2024-03-18,19:15:00
31.152,31.526,31.384,2024-03-18,19:20:00
31.483,31.705,31.384,2024-03-18,19:25:00
31.849,31.888,32.004,2024-03-18,19:30:00
31.839,32.065,32.004,2024-03-18,19:35:00
32.093,32.230,32.004,2024-03-18,19:40:00
32.218,32.382,32.460,2024-03-18,19:45:00
32.570,32.531,32.460,2024-03-18,19:50:00
32.639,32.685,32.460,2024-03-18,19:55:00
32.712,32.844,32.982,2024-03-18,20:00:00
32.895,32.988,32.982,2024-03-18,20:05:00
33.123,33.099,32.982,2024-03-18,20:10:00
33.127,33.176,33.482,2024-03-18,20:15:00
33.514,33.234,33.482,2024-03-18,20:20:00
33.476,33.288,33.482,2024-03-18,20:25:00
33.504,33.339,33.485,2024-03-18,20:30:00
33.678,33.362,33.485,2024-03-18,20:35:00
33.639,33.330,33.485,2024-03-18,20:40:00
33.441,33.245,33.467,2024-03-18,20:45:00
33.415,33.187,33.467,2024-03-18,20:50:00
33.674,33.239,33.467,2024-03-18,20:55:00
33.528,33.399,33.459,2024-03-18,21:00:00
33.385,33.533,33.459,2024-03-18,21:05:00
33.390,33.503,33.459,2024-03-18,21:10:00
33.193,33.311,33.080,2024-03-18,21:15:00
33.184,33.048,33.080,2024-03-18,21:20:00
33.164,32.805,33.080,2024-03-18,21:25:00
32.771,32.583,32.381,2024-03-18,21:30:00
32.388,32.358,32.381,2024-03-18,21:35:00
32.149,32.106,32.381,2024-03-18,21:40:00
31.934,31.826,31.557,2024-03-18,21:45:00
31.489,31.542,31.557,2024-03-18,21:50:00
31.378,31.278,31.557,2024-03-18,21:55:00
31.002,31.034,30.399,2024-03-18,22:00:00
30.798,30.791,30.399,2024-03-18,22:05:00
30.371,30.530,30.399,2024-03-18,22:10:00
30.011,30.252,29.764,2024-03-18,22:15:00
29.968,29.967,29.764,2024-03-18,22:20:00
29.723,29.688,29.764,2024-03-18,22:25:00
29.455,29.414,28.992,2024-03-18,22:30:00
29.055,29.149,28.992,2024-03-18,22:35:00
29.000,28.898,28.992,2024-03-18,22:40:00
28.649,28.659,28.458,2024-03-18,22:45:00
28.364,28.414,28.458,2024-03-18,22:50:00
28.097,28.144,28.458,2024-03-18,22:55:00
27.633,27.848,27.223,2024-03-18,23:00:00
27.609,27.569,27.223,2024-03-18,23:05:00
27.177,27.348,27.223,2024-03-18,23:10:00
26.988,27.184,26.622,2024-03-18,23:15:00
27.103,27.046,26.622,2024-03-18,23:20:00
26.902,26.904,26.622,2024-03-18,23:25:00
26.379,26.756,26.086,2024-03-18,23:30:00
26.399,26.611,26.086,2024-03-18,23:35:00
26.262,26.478,26.086,2024-03-18,23:40:00
25.990,26.355,25.578,2024-03-18,23:45:00
25.841,26.235,25.578,2024-03-18,23:50:00
25.452,26.110,25.578,2024-03-18,23:55:00
25.329,25.980,25.216,2024-03-19,00:00:00
25.584,25.849,25.216,2024-03-19,00:05:00
25.421,25.722,25.216,2024-03-19,00:10:00
25.397,25.599,24.816,2024-03-19,00:15:00
25.176,25.476,24.816,2024-03-19,00:20:00
25.259,25.351,24.816,2024-03-19,00:25:00
25.119,25.224,24.316,2024-03-19,00:30:00
25.045,25.100,24.316,2024-03-19,00:35:00
24.820,24.984,24.316,2024-03-19,00:40:00
24.620,24.876,23.699,2024-03-19,00:45:00
24.419,24.762,23.699,2024-03-19,00:50:00
24.236,24.626,23.699,2024-03-19,00:55:00
24.200,24.470,23.504,2024-03-19,01:00:00
23.988,24.317,23.504,2024-03-19,01:05:00
24.097,24.194,23.504,2024-03-19,01:10:00
24.060,24.100,23.304,2024-03-19,01:15:00
24.054,24.018,23.304,2024-03-19,01:20:00
23.895,23.930,23.304,2024-03-19,01:25:00
23.612,23.836,23.304,2024-03-19,01:30:00
23.364,23.749,23.304,2024-03-19,01:35:00
23.533,23.684,23.304,2024-03-19,01:40:00
23.450,23.640,22.904,2024-03-19,01:45:00
23.393,23.578,22.904,2024-03-19,01:50:00
23.247,23.461,22.904,2024-03-19,01:55:00
23.173,23.288,22.915,2024-03-19,02:00:00
23.132,23.119,22.915,2024-03-19,02:05:00
23.026,23.012,22.915,2024-03-19,02:10:00
22.825,22.967,22.615,2024-03-19,02:15:00
22.630,22.947,22.615,2024-03-19,02:20:00
22.697,22.913,22.615,2024-03-19,02:25:00
22.829,22.864,22.415,2024-03-19,02:30:00
22.551,22.816,22.415,2024-03-19,02:35:00
22.497,22.782,22.415,2024-03-19,02:40:00
22.406,22.763,22.415,2024-03-19,02:45:00
22.342,22.738,22.415,2024-03-19,02:50:00
22.505,22.688,22.415,2024-03-19,02:55:00
22.373,22.613,22.314,2024-03-19,03:00:00
22.260,22.540,22.314,2024-03-19,03:05:00
22.197,22.496,22.314,2024-03-19,03:10:00
22.448,22.482,22.274,2024-03-19,03:15:00
22.399,22.480,22.274,2024-03-19,03:20:00
22.463,22.469,22.274,2024-03-19,03:25:00
22.156,22.451,22.074,2024-03-19,03:30:00
22.355,22.436,22.074,2024-03-19,03:35:00
22.502,22.436,22.074,2024-03-19,03:40:00
22.364,22.452,22.074,2024-03-19,03:45:00
22.332,22.456,22.074,2024-03-19,03:50:00
22.189,22.423,22.074,2024-03-19,03:55:00
22.268,22.352,22.148,2024-03-19,04:00:00
22.296,22.282,22.148,2024-03-19,04:05:00
22.169,22.250,22.148,2024-03-19,04:10:00
22.370,22.256,22.148,2024-03-19,04:15:00
22.562,22.275,22.148,2024-03-19,04:20:00
22.292,22.284,22.148,2024-03-19,04:25:00
22.321,22.282,22.148,2024-03-19,04:30:00
22.577,22.292,22.148,2024-03-19,04:35:00
22.481,22.338,22.148,2024-03-19,04:40:00
22.624,22.420,22.248,2024-03-19,04:45:00
22.281,22.478,22.248,2024-03-19,04:50:00
22.460,22.455,22.248,2024-03-19,04:55:00
22.556,22.350,22.952,2024-03-19,05:00:00
22.904,22.262,22.952,2024-03-19,05:05:00
22.784,22.293,22.952,2024-03-19,05:10:00
22.865,22.443,22.952,2024-03-19,05:15:00
22.777,22.644,22.952,2024-03-19,05:20:00
22.897,22.831,22.952,2024-03-19,05:25:00
22.831,23.003,23.152,2024-03-19,05:30:00
23.028,23.177,23.152,2024-03-19,05:35:00
23.058,23.371,23.152,2024-03-19,05:40:00
23.346,23.583,23.592,2024-03-19,05:45:00
23.377,23.805,23.592,2024-03-19,05:50:00
23.494,24.028,23.592,2024-03-19,05:55:00
23.755,24.254,24.732,2024-03-19,06:00:00
24.360,24.485,24.732,2024-03-19,06:05:00
24.535,24.725,24.732,2024-03-19,06:10:00
24.459,24.975,25.332,2024-03-19,06:15:00
24.703,25.231,25.332,2024-03-19,06:20:00
24.822,25.493,25.332,2024-03-19,06:25:00
25.215,25.761,25.932,2024-03-19,06:30:00
25.488,26.018,25.932,2024-03-19,06:35:00
25.541,26.248,25.932,2024-03-19,06:40:00
26.024,26.450,26.922,2024-03-19,06:45:00
26.079,26.681,26.922,2024-03-19,06:50:00
26.457,26.994,26.922,2024-03-19,06:55:00
26.441,27.391,28.225,2024-03-19,07:00:00
26.898,27.776,28.225,2024-03-19,07:05:00
27.104,28.054,28.225,2024-03-19,07:10:00
27.269,28.224,28.325,2024-03-19,07:15:00
27.342,28.341,28.325,2024-03-19,07:20:00
27.454,28.459,28.325,2024-03-19,07:25:00
27.621,28.577,28.025,2024-03-19,07:30:00
27.514,28.709,28.025,2024-03-19,07:35:00
27.641,28.868,28.025,2024-03-19,07:40:00
27.974,29.054,28.024,2024-03-19,07:45:00
28.042,29.166,28.024,2024-03-19,07:50:00
27.932,29.101,28.024,2024-03-19,07:55:00
28.087,28.861,28.709,2024-03-19,08:00:00
28.405,28.613,28.709,2024-03-19,08:05:00
28.727,28.528,28.709,2024-03-19,08:10:00
28.643,28.605,28.699,2024-03-19,08:15:00
28.680,28.736,28.699,2024-03-19,08:20:00
28.737,28.812,28.699,2024-03-19,08:25:00
28.627,28.834,28.949,2024-03-19,08:30:00
28.922,28.834,28.949,2024-03-19,08:35:00
28.665,28.848,28.949,2024-03-19,08:40:00
28.595,28.876,28.919,2024-03-19,08:45:00
28.786,28.891,28.919,2024-03-19,08:50:00
28.647,28.869,28.919,2024-03-19,08:55:00
28.544,28.810,28.722,2024-03-19,09:00:00
28.804,28.746,28.722,2024-03-19,09:05:00
28.832,28.708,28.722,2024-03-19,09:10:00
28.859,28.697,28.674,2024-03-19,09:15:00
28.918,28.695,28.674,2024-03-19,09:20:00
28.748,28.683,28.674,2024-03-19,09:25:00
28.849,28.663,28.744,2024-03-19,09:30:00
28.802,28.629,28.744,2024-03-19,09:35:00
28.714,28.577,28.744,2024-03-19,09:40:00
28.673,28.509,28.704,2024-03-19,09:45:00
28.634,28.459,28.704,2024-03-19,09:50:00
28.642,28.464,28.704,2024-03-19,09:55:00
28.586,28.524,28.312,2024-03-19,10:00:00
28.234,28.579,28.312,2024-03-19,10:05:00
28.445,28.570,28.312,2024-03-19,10:10:00
28.285,28.498,28.196,2024-03-19,10:15:00
28.217,28.398,28.196,2024-03-19,10:20:00
28.330,28.310,28.196,2024-03-19,10:25:00
28.186,28.232,27.886,2024-03-19,10:30:00
28.048,28.168,27.886,2024-03-19,10:35:00
28.119,28.118,27.886,2024-03-19,10:40:00
27.989,28.082,27.786,2024-03-19,10:45:00
27.914,28.022,27.786,2024-03-19,10:50:00
27.951,27.895,27.786,2024-03-19,10:55:00
27.852,27.703,27.631,2024-03-19,11:00:00
27.821,27.517,27.631,2024-03-19,11:05:00
27.801,27.409,27.631,2024-03-19,11:10:00
27.736,27.379,27.412,2024-03-19,11:15:00
27.568,27.380,27.412,2024-03-19,11:20:00
27.227,27.365,27.412,2024-03-19,11:25:00
27.484,27.334,27.412,2024-03-19,11:30:00
27.569,27.300,27.412,2024-03-19,11:35:00
27.612,27.275,27.412,2024-03-19,11:40:00
27.342,27.260,27.437,2024-03-19,11:45:00
27.476,27.249,27.437,2024-03-19,11:50:00
27.523,27.235,27.437,2024-03-19,11:55:00
27.595,27.220,27.747,2024-03-19,12:00:00
27.799,27.209,27.747,2024-03-19,12:05:00
27.755,27.210,27.747,2024-03-19,12:10:00
27.808,27.223,27.697,2024-03-19,12:15:00
27.940,27.243,27.697,2024-03-19,12:20:00
27.906,27.266,27.697,2024-03-19,12:25:00
27.983,27.292,27.737,2024-03-19,12:30:00
27.881,27.314,27.737,2024-03-19,12:35:00
27.657,27.325,27.737,2024-03-19,12:40:00
27.545,27.326,27.727,2024-03-19,12:45:00
27.590,27.342,27.727,2024-03-19,12:50:00
27.706,27.401,27.727,2024-03-19,12:55:00
27.785,27.504,27.734,2024-03-19,13:00:00
27.778,27.604,27.734,2024-03-19,13:05:00
27.829,27.658,27.734,2024-03-19,13:10:00
27.765,27.665,27.684,2024-03-19,13:15:00
27.761,27.656,27.684,2024-03-19,13:20:00
27.625,27.663,27.684,2024-03-19,13:25:00
27.763,27.684,27.584,2024-03-19,13:30:00
27.839,27.701,27.584,2024-03-19,13:35:00
27.738,27.695,27.584,2024-03-19,13:40:00
27.544,27.666,27.454,2024-03-19,13:45:00
27.528,27.657,27.454,2024-03-19,13:50:00
27.345,27.713,27.454,2024-03-19,13:55:00
27.360,27.832,27.669,2024-03-19,14:00:00
27.677,27.946,27.669,2024-03-19,14:05:00
27.593,27.987,27.669,2024-03-19,14:10:00
27.558,27.955,27.519,2024-03-19,14:15:00
27.471,27.892,27.519,2024-03-19,14:20:00
27.540,27.841,27.519,2024-03-19,14:25:00
27.580,27.802,27.377,2024-03-19,14:30:00
27.669,27.775,27.377,2024-03-19,14:35:00
27.472,27.761,27.377,2024-03-19,14:40:00
27.299,27.758,27.157,2024-03-19,14:45:00
27.176,27.729,27.157,2024-03-19,14:50:00
27.213,27.634,27.157,2024-03-19,14:55:00
27.225,27.475,27.205,2024-03-19,15:00:00
27.147,27.319,27.205,2024-03-19,15:05:00
27.376,27.234,27.205,2024-03-19,15:10:00
27.420,27.220,27.141,2024-03-19,15:15:00
27.136,27.231,27.141,2024-03-19,15:20:00
27.159,27.220,27.141,2024-03-19,15:25:00
27.285,27.185,27.214,2024-03-19,15:30:00
27.185,27.157,27.214,2024-03-19,15:35:00
27.255,27.163,27.214,2024-03-19,15:40:00
27.064,27.202,27.090,2024-03-19,15:45:00
27.172,27.214,27.090,2024-03-19,15:50:00
27.056,27.137,27.090,2024-03-19,15:55:00
27.596,26.969,27.321,2024-03-19,16:00:00
27.343,26.811,27.321,2024-03-19,16:05:00
27.313,26.763,27.321,2024-03-19,16:10:00
27.323,26.823,27.299,2024-03-19,16:15:00
27.370,26.929,27.299,2024-03-19,16:20:00
27.308,27.014,27.299,2024-03-19,16:25:00
27.278,27.080,27.410,2024-03-19,16:30:00
27.372,27.136,27.410,2024-03-19,16:35:00
27.518,27.193,27.410,2024-03-19,16:40:00
27.466,27.251,27.407,2024-03-19,16:45:00
27.527,27.325,27.407,2024-03-19,16:50:00
27.404,27.433,27.407,2024-03-19,16:55:00
27.506,27.574,27.875,2024-03-19,17:00:00
27.888,27.711,27.875,2024-03-19,17:05:00
27.848,27.805,27.875,2024-03-19,17:10:00
28.023,27.856,28.005,2024-03-19,17:15:00
27.973,27.891,28.005,2024-03-19,17:20:00
28.071,27.938,28.005,2024-03-19,17:25:00
28.193,27.995,28.425,2024-03-19,17:30:00
28.355,28.063,28.425,2024-03-19,17:35:00
28.526,28.143,28.425,2024-03-19,17:40:00
28.651,28.236,28.425,2024-03-19,17:45:00
28.576,28.319,28.425,2024-03-19,17:50:00
28.276,28.372,28.425,2024-03-19,17:55:00
28.282,28.394,28.614,2024-03-19,18:00:00
28.563,28.427,28.614,2024-03-19,18:05:00
28.360,28.514,28.614,2024-03-19,18:10:00
28.522,28.654,28.821,2024-03-19,18:15:00
28.721,28.820,28.821,2024-03-19,18:20:00
28.913,28.984,28.821,2024-03-19,18:25:00
28.982,29.144,29.215,2024-03-19,18:30:00
29.162,29.309,29.215,2024-03-19,18:35:00
29.266,29.486,29.215,2024-03-19,18:40:00
29.227,29.676,29.459,2024-03-19,18:45:00
29.407,29.868,29.459,2024-03-19,18:50:00
29.532,30.057,29.459,2024-03-19,18:55:00
29.824,30.240,30.021,2024-03-19,19:00:00
29.828,30.427,30.021,2024-03-19,19:05:00
29.966,30.627,30.021,2024-03-19,19:10:00
30.240,30.838,30.718,2024-03-19,19:15:00
30.505,31.054,30.718,2024-03-19,19:20:00
30.819,31.266,30.718,2024-03-19,19:25:00
30.991,31.474,31.453,2024-03-19,19:30:00
31.218,31.672,31.453,2024-03-19,19:35:00
31.429,31.856,31.453,2024-03-19,19:40:00
31.706,32.024,31.833,2024-03-19,19:45:00
31.881,32.195,31.833,2024-03-19,19:50:00
32.111,32.387,31.833,2024-03-19,19:55:00
32.250,32.599,32.466,2024-03-19,20:00:00
32.258,32.793,32.466,2024-03-19,20:05:00
32.531,32.931,32.466,2024-03-19,20:10:00
32.540,33.012,32.665,2024-03-19,20:15:00
32.579,33.064,32.665,2024-03-19,20:20:00
32.676,33.113,32.665,2024-03-19,20:25:00
32.626,33.160,32.672,2024-03-19,20:30:00
32.706,33.183,32.672,2024-03-19,20:35:00
32.741,33.163,32.672,2024-03-19,20:40:00
32.665,33.099,32.572,2024-03-19,20:45:00
32.576,33.045,32.572,2024-03-19,20:50:00
32.584,33.058,32.572,2024-03-19,20:55:00
32.505,33.135,32.166,2024-03-19,21:00:00
32.303,33.190,32.166,2024-03-19,21:05:00
32.274,33.134,32.166,2024-03-19,21:10:00
31.987,32.967,31.866,2024-03-19,21:15:00
32.171,32.746,31.866,2024-03-19,21:20:00
32.002,32.528,31.866,2024-03-19,21:25:00
31.673,32.313,31.463,2024-03-19,21:30:00
31.470,32.096,31.463,2024-03-19,21:35:00
31.293,31.874,31.463,2024-03-19,21:40:00
31.048,31.645,30.863,2024-03-19,21:45:00
30.857,31.388,30.863,2024-03-19,21:50:00
30.473,31.079,30.863,2024-03-19,21:55:00
29.980,30.718,29.961,2024-03-19,22:00:00
29.968,30.359,29.961,2024-03-19,22:05:00
29.928,30.056,29.961,2024-03-19,22:10:00
29.648,29.809,29.388,2024-03-19,22:15:00
29.246,29.579,29.388,2024-03-19,22:20:00
29.060,29.328,29.388,2024-03-19,22:25:00
28.737,29.055,28.388,2024-03-19,22:30:00
28.579,28.793,28.388,2024-03-19,22:35:00
28.376,28.575,28.388,2024-03-19,22:40:00
28.122,28.402,27.852,2024-03-19,22:45:00
28.010,28.186,27.852,2024-03-19,22:50:00
27.819,27.841,27.852,2024-03-19,22:55:00
27.443,27.367,26.807,2024-03-19,23:00:00
27.220,26.909,26.807,2024-03-19,23:05:00
27.089,26.613,26.807,2024-03-19,23:10:00
26.716,26.478,26.361,2024-03-19,23:15:00
26.643,26.409,26.361,2024-03-19,23:20:00
26.437,26.309,26.361,2024-03-19,23:25:00
26.162,26.179,25.739,2024-03-19,23:30:00
25.978,26.041,25.739,2024-03-19,23:35:00
25.820,25.919,25.739,2024-03-19,23:40:00
25.443,25.813,25.239,2024-03-19,23:45:00
25.371,25.716,25.239,2024-03-19,23:50:00
25.289,25.623,25.239,2024-03-19,23:55:00
25.162,25.533,25.113,2024-03-20,00:00:00
25.194,25.438,25.113,2024-03-20,00:05:00
25.077,25.332,25.113,2024-03-20,00:10:00
25.199,25.215,25.022,2024-03-20,00:15:00
24.988,25.093,25.022,2024-03-20,00:20:00
24.765,24.975,25.022,2024-03-20,00:25:00
24.624,24.861,24.720,2024-03-20,00:30:00
24.622,24.749,24.720,2024-03-20,00:35:00
24.362,24.637,24.720,2024-03-20,00:40:00
24.395,24.524,24.216,2024-03-20,00:45:00
24.323,24.414,24.216,2024-03-20,00:50:00
24.123,24.305,24.216,2024-03-20,00:55:00
24.012,24.200,23.700,2024-03-20,01:00:00
23.986,24.098,23.700,2024-03-20,01:05:00
23.794,23.998,23.700,2024-03-20,01:10:00
23.730,23.902,23.549,2024-03-20,01:15:00
23.704,23.806,23.549,2024-03-20,01:20:00
23.451,23.707,23.549,2024-03-20,01:25:00
23.394,23.606,23.249,2024-03-20,01:30:00
23.325,23.515,23.249,2024-03-20,01:35:00
23.283,23.447,23.249,2024-03-20,01:40:00
23.217,23.402,23.049,2024-03-20,01:45:00
23.149,23.334,23.049,2024-03-20,01:50:00
22.962,23.195,23.049,2024-03-20,01:55:00
22.875,22.987,22.499,2024-03-20,02:00:00
22.568,22.782,22.499,2024-03-20,02:05:00
22.517,22.657,22.499,2024-03-20,02:10:00
22.709,22.610,22.399,2024-03-20,02:15:00
22.553,22.594,22.399,2024-03-20,02:20:00
22.459,22.561,22.399,2024-03-20,02:25:00
22.222,22.512,22.249,2024-03-20,02:30:00
22.463,22.460,22.249,2024-03-20,02:35:00
22.190,22.419,22.249,2024-03-20,02:40:00
22.437,22.389,22.099,2024-03-20,02:45:00
22.324,22.361,22.099,2024-03-20,02:50:00
22.033,22.328,22.099,2024-03-20,02:55:00
22.096,22.290,21.917,2024-03-20,03:00:00
22.121,22.255,21.917,2024-03-20,03:05:00
22.118,22.232,21.917,2024-03-20,03:10:00
22.115,22.221,21.917,2024-03-20,03:15:00
22.003,22.215,21.917,2024-03-20,03:20:00
22.005,22.206,21.917,2024-03-20,03:25:00
22.053,22.194,21.917,2024-03-20,03:30:00
22.093,22.188,21.917,2024-03-20,03:35:00
22.124,22.195,21.917,2024-03-20,03:40:00
21.990,22.217,21.917,2024-03-20,03:45:00
21.959,22.225,21.917,2024-03-20,03:50:00
22.048,22.192,21.917,2024-03-20,03:55:00
21.979,22.117,21.937,2024-03-20,04:00:00
22.110,22.043,21.937,2024-03-20,04:05:00
22.065,22.011,21.937,2024-03-20,04:10:00
22.030,22.021,22.037,2024-03-20,04:15:00
22.042,22.046,22.037,2024-03-20,04:20:00
22.086,22.060,22.037,2024-03-20,04:25:00
22.098,22.062,22.120,2024-03-20,04:30:00
21.992,22.076,22.120,2024-03-20,04:35:00
22.073,22.125,22.120,2024-03-20,04:40:00
22.020,22.208,22.120,2024-03-20,04:45:00
22.130,22.267,22.120,2024-03-20,04:50:00
22.075,22.245,22.120,2024-03-20,04:55:00
22.118,22.140,22.544,2024-03-20,05:00:00
22.687,22.052,22.544,2024-03-20,05:05:00
22.652,22.077,22.544,2024-03-20,05:10:00
22.539,22.216,22.645,2024-03-20,05:15:00
22.730,22.405,22.645,2024-03-20,05:20:00
22.707,22.577,22.645,2024-03-20,05:25:00
22.899,22.733,22.833,2024-03-20,05:30:00
22.693,22.893,22.833,2024-03-20,05:35:00
22.739,23.079,22.833,2024-03-20,05:40:00
22.880,23.291,23.133,2024-03-20,05:45:00
23.137,23.503,23.133,2024-03-20,05:50:00
23.388,23.690,23.133,2024-03-20,05:55:00
23.889,23.850,24.817,2024-03-20,06:00:00
24.551,24.016,24.817,2024-03-20,06:05:00
25.044,24.215,24.817,2024-03-20,06:10:00
25.136,24.449,25.317,2024-03-20,06:15:00
25.236,24.701,25.317,2024-03-20,06:20:00
25.347,24.957,25.317,2024-03-20,06:25:00
25.662,25.215,26.109,2024-03-20,06:30:00
26.158,25.457,26.109,2024-03-20,06:35:00
26.336,25.664,26.109,2024-03-20,06:40:00
26.278,25.836,26.509,2024-03-20,06:45:00
